1:  25¡Â33x4/57=
5707:  27¡Â(92/91¡Â74)/11=
5708:  48+69-32=
5709:  (10x50)-19=
5710:  16+(100¡Â5)=
5711:  (60x67)-23=
5712:  49-51¡Â91=
5713:  38/79+38¡Â86=
5714:  53¡Â15x50=
5715:  12+15¡Â15=
5716:  (89x65)/48¡Â80=
5717:  56/63+28x32=
5718:  (37+57)-18=
5719:  (52/59¡Â66)¡Â15=
5720:  (36+85)+64=
5721:  (96-80)¡Â24=
5722:  55+(62/19¡Â54)=
5723:  (14+25)¡Â70=
5724:  (24-19)+22=
5725:  13¡Â(43x15)=
5726:  7+(15/38x16)/58=
5727:  33/31x(64/31+91)/51=
5728:  87¡Â59x91=
5729:  6x(58+48)=
5730:  70/80x91x62=
5731:  95+29x54=
5732:  26¡Â55¡Â25=
5733:  96-68+30=
5734:  13+(29¡Â39)/38=
5735:  (71x51)/61¡Â57=
5736:  (28/14x75)+38/72=
5737:  3x(93/34x30)=
5738:  87x(3+45)/6=
5739:  84-93/32+96=
5740:  (94/12x41)¡Â58=
5741:  34¡Â(23¡Â84)=
5742:  79x55/65x76=
5743:  71/89¡Â34+10=
5744:  48¡Â(51/41¡Â92)=
5745:  72-(23¡Â66)/88=
5746:  (70+58)x100=
5747:  65+78-72/74=
5748:  (24+33)-18=
5749:  (45/52x84)/67x52/51=
5750:  62¡Â(41¡Â95)/35=
5751:  (43+70)/13+79=
5752:  (61-33)+55=
5753:  10+15¡Â59=
5754:  (12x48)¡Â64=
5755:  (84+42)x88=
5756:  6x(24¡Â12)=
5757:  (2/6¡Â73)+18/50=
5758:  25x2¡Â92/26=
5759:  (85x63)x97/37=
5760:  (62x91)¡Â30=
5761:  73¡Â63/1+77=
5762:  (33+60)-76=
5763:  35x(73-50)=
5764:  (64x24)x54=
5765:  92+(28x31)=
5766:  (44/65+28)x87=
5767:  23¡Â(8+86)=
5768:  41¡Â14/39¡Â67=
5769:  41x(80x15)=
5770:  (51x39)¡Â42=
5771:  (36-16)+53=
5772:  97¡Â(32¡Â89)=
5773:  (6/73¡Â53)¡Â40=
5774:  81-60+96=
5775:  65+77-100/77=
5776:  (24+18)+86=
5777:  (70x21)¡Â39=
5778:  48+(10x3)=
5779:  74¡Â(32-27)/96=
5780:  9¡Â19/97+54=
5781:  64-(11/33x82)=
5782:  58+4-63/13=
5783:  (68¡Â29)¡Â72=
5784:  98/61¡Â(70+33)/93=
5785:  40-50/22-83/61=
5786:  (44/65x76)x90=
5787:  9-(84/8¡Â39)=
5788:  98+51/63-13=
5789:  29+(91¡Â41)=
5790:  (55x26)¡Â5/19=
5791:  91+(69x41)/38=
5792:  (71¡Â45)x42=
5793:  57x76+18=
5794:  (92-18)¡Â6=
5795:  (18x86)-59=
5796:  3¡Â(39-2)/17=
5797:  23/1+(52¡Â78)=
5798:  7x53-42=
5799:  45-17x67/73=
5800:  (61-38)+91=
5801:  48x79¡Â27=
5802:  (31/100+56)-3=
5803:  53/93¡Â(90¡Â100)=
5804:  (22x52)x41=
5805:  29¡Â(79/98¡Â45)=
5806:  43x(74/75+54)=
5807:  64¡Â(77¡Â38)=
5808:  2-7¡Â63=
5809:  (87/44x26)-43/41=
5810:  56-43-37/69=
5811:  69+(50+98)=
5812:  94/68¡Â26x7=
5813:  9+(92/85+55)=
5814:  44+(71¡Â48)=
5815:  84/54+94+10=
5816:  (4¡Â82)+13=
5817:  100x(97-28)=
5818:  96+39/81x18=
5819:  (100¡Â54)¡Â77=
5820:  77¡Â(73¡Â11)=
5821:  7¡Â24/30¡Â80/55=
5822:  (40x71)-61/100=
5823:  (32-21)/29¡Â63=
5824:  (44+23)-60=
5825:  (50/52¡Â95)+12/33=
5826:  28x(9¡Â14)=
5827:  (54+44)/70x98=
5828:  32x(68¡Â53)=
5829:  (69-17)¡Â73=
5830:  86/14¡Â(38¡Â57)/44=
5831:  24¡Â57+77=
5832:  9¡Â(52+26)=
5833:  39x(11+47)/98=
5834:  (45+59)+28=
5835:  (25/71¡Â40)x87=
5836:  42+91x83/27=
5837:  66¡Â11+46=
5838:  44/17-(78¡Â54)=
5839:  (97+51)-88=
5840:  84+(3x69)=
5841:  83/22x(12/21+91)=
5842:  16¡Â(35-30)=
5843:  (85-62)¡Â72=
5844:  58¡Â90+67=
5845:  79¡Â63+36=
5846:  (92+23)¡Â64=
5847:  66/79¡Â(23+65)=
5848:  53/47+(89x56)=
5849:  68¡Â23¡Â21/13=
5850:  33+(74-25)=
5851:  (90/37x21)¡Â16=
5852:  100+72¡Â33=
5853:  30/15+(60-39)/1=
5854:  47¡Â(87-53)/83=
5855:  (11¡Â29)x59=
5856:  13+14¡Â94=
5857:  43¡Â(45x15)=
5858:  12/38x68¡Â74=
5859:  94¡Â(37/67x89)/86=
5860:  (77+86)+54=
5861:  94x(45+72)/47=
5862:  34x39+70=
5863:  7+(70+37)=
5864:  22x(85/33x76)=
5865:  71/42¡Â(7x79)=
5866:  20-24/13x13/9=
5867:  73+44x79=
5868:  (57-19)x5/13=
5869:  (28+74)/8x43/3=
5870:  91/30x92x52/39=
5871:  37¡Â(96/98¡Â77)=
5872:  (5/77x86)+42=
5873:  (22+9)+69=
5874:  (27x3)¡Â96=
5875:  (84x94)x25=
5876:  46x90x100=
5877:  75+(68x96)=
5878:  (53+68)¡Â13=
5879:  (46x51)x63=
5880:  63-41-94/85=
5881:  (84-65)/45x37=
5882:  3x73¡Â67=
5883:  (9¡Â55)x50=
5884:  (54¡Â19)+92=
5885:  27+(92/90¡Â24)=
5886:  (97-81)¡Â91=
5887:  (80/59+91)x35=
5888:  14+67x9=
5889:  95+(61x9)=
5890:  31+69¡Â93/21=
5891:  (43¡Â3)/62¡Â31=
5892:  (21x92)¡Â39=
5893:  51/11-(39¡Â47)/65=
5894:  48¡Â11+22=
5895:  23x79¡Â83=
5896:  76/97x69/62x6=
5897:  (3x28)x95=
5898:  62x71-64/66=
5899:  35¡Â83/69+88=
5900:  89/59+(40+49)=
5901:  (73¡Â21)x46/38=
5902:  100+29x46=
5903:  (66¡Â67)+32=
5904:  (23¡Â64)x73=
5905:  98+(70x81)/33=
5906:  91+(2x56)/16=
5907:  21+(92¡Â38)/27=
5908:  50-16¡Â58=
5909:  46¡Â(35/24+73)/100=
5910:  76x(85x88)/77=
5911:  97x(11+95)=
5912:  38¡Â(7x40)/8=
5913:  57-28/49¡Â72=
5914:  76+(42¡Â91)/92=
5915:  7/85+(77¡Â70)=
5916:  38¡Â88x80=
5917:  5+19+48=
5918:  82/38¡Â65+84=
5919:  45/60+(90x53)=
5920:  61x(95+84)=
5921:  (92+51)x98/9=
5922:  (28x84)¡Â54=
5923:  (9+77)+62=
5924:  (67x42)/81-24=
5925:  78+(25¡Â25)=
5926:  56x(10¡Â94)=
5927:  82+77x87=
5928:  50x65/85+5=
5929:  26¡Â(97x36)=
5930:  2+(68x10)=
5931:  (92x18)/30-52=
5932:  61+27¡Â20=
5933:  30¡Â(78+2)=
5934:  (51/93x19)/15x60=
5935:  17-(60¡Â30)=
5936:  36¡Â(71¡Â38)=
5937:  50x(95/35x9)/82=
5938:  61¡Â(51¡Â93)=
5939:  (50/97+86)+72=
5940:  20x54¡Â59=
5941:  44+(56¡Â67)=
5942:  90x(16¡Â88)=
5943:  11/81¡Â25x76/34=
5944:  29+64+96=
5945:  (33+18)¡Â89=
5946:  61x78-51=
5947:  66-(55-34)=
5948:  (35+11)x59=
5949:  100+(34¡Â25)/42=
5950:  50-14+17=
5951:  67¡Â(80/69+36)=
5952:  35+38¡Â89/11=
5953:  40-33/12x1=
5954:  70/6x(73¡Â29)=
5955:  (30¡Â37)/55x38=
5956:  28+88x38=
5957:  (87-70)+98=
5958:  (60/20+66)/60¡Â5=
5959:  13¡Â80+34=
5960:  51/61+(37-28)/2=
5961:  64/31+(43/75x11)=
5962:  (32x11)-65=
5963:  35/43+(15x20)=
5964:  2¡Â(79¡Â65)=
5965:  44/63x(2/13+7)=
5966:  43+(1+7)=
5967:  46¡Â(80+94)=
5968:  (71+1)x6=
5969:  (63/29¡Â31)/3¡Â56=
5970:  (20-15)+12=
5971:  (27x82)-82=
5972:  7-10¡Â47=
5973:  57¡Â(34+16)=
5974:  99/29+(93/60+43)=
5975:  55-(40-23)=
5976:  (40+55)+97=
5977:  26+(68+15)=
5978:  98x90/26x95=
5979:  (69¡Â1)-17=
5980:  100x(74x32)/42=
5981:  38¡Â84+84/60=
5982:  (99¡Â85)/1¡Â16/35=
5983:  71x(90+25)=
5984:  55/69+68x6=
5985:  44x49x21=
5986:  94+(43/14¡Â19)=
5987:  (27¡Â75)¡Â83=
5988:  (25x91)-48=
5989:  26+1-25=
5990:  (63x6)+97=
5991:  98+(72/12x85)=
5992:  54+(75x66)=
5993:  94x(71/40+83)=
5994:  51+(59+70)=
5995:  24-3¡Â73=
5996:  31-(11/15¡Â64)/95=
5997:  9-(36¡Â97)=
5998:  (98¡Â49)¡Â38/22=
5999:  1x13¡Â51=
6000:  29+87-99=
6001:  72/83x(15+3)=
6002:  53x(91¡Â32)/20=
6003:  84¡Â(10¡Â12)=
6004:  60/46-49/69¡Â82=
6005:  39-(35¡Â75)/42=
6006:  33+99+26=
6007:  21x7¡Â35/3=
6008:  (60/4x99)+71=
6009:  (75/88¡Â42)+49=
6010:  20/57x(28x22)=
6011:  1x(13+40)=
6012:  75x40+63=
6013:  1+23+93/73=
6014:  (66/39x91)¡Â14/27=
6015:  53-8+21=
6016:  4x(58+39)=
6017:  (18x67)-71/5=
6018:  (7x26)x77=
6019:  31x(95-81)=
6020:  27-(71/31¡Â23)=
6021:  22+43/83+61/1=
6022:  (89¡Â36)/65¡Â89=
6023:  43x65-13=
6024:  40¡Â64/69x87=
6025:  98+14x61=
6026:  38-5/43x85=
6027:  15/53+(48-43)=
6028:  (15+85)+77/16=
6029:  69x(58¡Â80)=
6030:  32¡Â(32¡Â52)=
6031:  (86¡Â87)x75=
6032:  37-(4¡Â50)=
6033:  77¡Â(72x43)=
6034:  4¡Â77+84=
6035:  (43x65)/47-30=
6036:  (66/91¡Â69)x14=
6037:  (97x5)+87/1=
6038:  28x45+51=
6039:  (80+26)-49=
6040:  (90+18)x52=
6041:  87¡Â(23¡Â8)=
6042:  62-21-16=
6043:  88x16/10-98=
6044:  66/55+(20¡Â33)/75=
6045:  90-4/73¡Â28=
6046:  84+74/55¡Â48=
6047:  (36x66)/18-13=
6048:  (53+13)x43=
6049:  29¡Â48/10¡Â64/12=
6050:  (97-58)+18=
6051:  26¡Â87+31=
6052:  68+(16/36¡Â11)=
6053:  86x(54x36)=
6054:  43+2¡Â83=
6055:  89+(83+6)=
6056:  (16¡Â93)¡Â29/91=
6057:  (11+68)¡Â68=
6058:  98¡Â28+53/96=
6059:  (39¡Â67)+70=
6060:  61+(55-48)=
6061:  (12x82)+51=
6062:  94¡Â71+75=
6063:  58+(22x20)=
6064:  72-56/74¡Â35=
6065:  52/71+46x27=
6066:  39¡Â(23/64+3)=
6067:  90/42+(22¡Â93)=
6068:  74-(42/1¡Â60)=
6069:  68/32x(37x13)=
6070:  53x25x80=
6071:  39x83¡Â4=
6072:  15x66-44/19=
6073:  (3/40¡Â95)+48/84=
6074:  84x(10x75)=
6075:  91/1x99¡Â16=
6076:  45+(41+28)=
6077:  58-50-63/79=
6078:  (33¡Â14)/75¡Â31=
6079:  (10x96)/73x1=
6080:  37/28x(44x46)=
6081:  (92x13)+63=
6082:  (45+91)¡Â97=
6083:  (54-5)+74=
6084:  28x(49¡Â53)/55=
6085:  (80-3)¡Â21=
6086:  60x(74¡Â1)=
6087:  (61-43)¡Â86=
6088:  (43+5)x82=
6089:  (54¡Â3)¡Â61=
6090:  69/3x(83+91)=
6091:  (71-7)+55=
6092:  54¡Â(40/18¡Â58)=
6093:  (100-4)-18/67=
6094:  89-62¡Â64=
6095:  (92+74)¡Â68=
6096:  69-(84+65)/19=
6097:  60x34-51/3=
6098:  99/25+77-14/14=
6099:  80¡Â(68x75)/2=
6100:  57¡Â(56x48)=
6101:  28-21/19¡Â30=
6102:  88x(77+45)=
6103:  (22x64)x75=
6104:  (49+3)-19=
6105:  56x18+77=
6106:  1+(9x84)=
6107:  53+39+42=
6108:  5x(87¡Â8)=
6109:  56/81x(90-6)/78=
6110:  65¡Â(68x96)/15=
6111:  34x(73+70)=
6112:  56x(72+85)=
6113:  12/57+(68+43)=
6114:  63x(87-22)/87=
6115:  83/36-23¡Â33=
6116:  35/30x4x85=
6117:  20¡Â46¡Â43=
6118:  82-79/39-69/34=
6119:  97¡Â(67+84)/60=
6120:  89+15/72-83=
6121:  21¡Â(54-40)/45=
6122:  59+(58-49)=
6123:  18x56x38=
6124:  86¡Â43¡Â64=
6125:  (84x20)¡Â78=
6126:  90+12+19=
6127:  15x(29x4)/4=
6128:  23-(12-7)=
6129:  78-(82¡Â33)=
6130:  40/28+(66¡Â74)=
6131:  27x(19x84)=
6132:  (43+97)+46/80=
6133:  36x44x56=
6134:  (78+32)x66=
6135:  (4x22)¡Â57/99=
6136:  56+(54¡Â31)=
6137:  (11+7)¡Â60/39=
6138:  74¡Â23/65¡Â62=
6139:  (72-60)¡Â12=
6140:  87¡Â33+68=
6141:  (70+64)x19=
6142:  (67¡Â73)+26=
6143:  40/20¡Â75/4+6/34=
6144:  (83x99)¡Â35/8=
6145:  (51/20+74)¡Â81=
6146:  (60-49)¡Â22/85=
6147:  16-(49¡Â95)/30=
6148:  24+21x67=
6149:  (49/57¡Â31)x90=
6150:  39¡Â(33-18)=
6151:  (14/10¡Â71)x89=
6152:  (68-50)+24/23=
6153:  (33/33+87)+94/82=
6154:  76-63¡Â67=
6155:  (100+20)¡Â46/3=
6156:  37¡Â(27¡Â3)/39=
6157:  40+99x21=
6158:  (46+81)/95¡Â15=
6159:  (62+49)-34/23=
6160:  67-12/27x19=
6161:  1/61+52+78=
6162:  (76+93)x91=
6163:  62+(24¡Â98)=
6164:  48+(80-9)=
6165:  93-69¡Â86=
6166:  11x(11¡Â78)=
6167:  78x(9+58)=
6168:  (93/7x92)-66=
6169:  49+52x94=
6170:  (2/26+10)/29x61=
6171:  34x21¡Â15/76=
6172:  (49+53)¡Â75=
6173:  94+52x65=
6174:  60¡Â75x39/35=
6175:  (66+22)x39=
6176:  (46x74)/16x58=
6177:  79x(18¡Â27)=
6178:  34/7+67x26=
6179:  (28x79)-22/91=
6180:  22+(38x35)=
6181:  86+22/32+74/94=
6182:  (100+19)/86+54/33=
6183:  (47+8)x47=
6184:  10-12¡Â18=
6185:  (22x86)¡Â58=
6186:  59+(84-70)=
6187:  31x(19/86+63)=
6188:  (53x69)+43=
6189:  (19+82)-54=
6190:  21¡Â(37¡Â32)/29=
6191:  45/17¡Â55+87=
6192:  20-(6/79¡Â70)=
6193:  (83/17x53)/59x64=
6194:  9/68+(72-13)/15=
6195:  (80x64)x59=
6196:  10+(44x83)=
6197:  75¡Â(73-29)=
6198:  36¡Â28+86/87=
6199:  3x(22¡Â94)=
6200:  (20+46)+99=
6201:  25x(78¡Â66)=
6202:  (44x61)-25=
6203:  (1¡Â5)+87=
6204:  (23¡Â47)¡Â98/40=
6205:  15x(52+7)=
6206:  16x39+88/99=
6207:  (32¡Â65)¡Â10/21=
6208:  50+35-23/34=
6209:  (17¡Â85)/43x80=
6210:  (46¡Â64)+100=
6211:  (43¡Â29)x58=
6212:  32¡Â10+66=
6213:  (85x42)+50/53=
6214:  11/86+42+49=
6215:  5/11+(60x93)=
6216:  (90¡Â68)+95=
6217:  82-50/73+55=
6218:  (99x65)+17=
6219:  70+(9/100+100)/49=
6220:  (11+19)x41=
6221:  (50-37)x52/26=
6222:  (37/40¡Â72)/84x2=
6223:  (88¡Â63)¡Â71=
6224:  88+74+9=
6225:  (33-4)/69x80=
6226:  99+77+63=
6227:  (42¡Â1)/7¡Â56=
6228:  (32x95)+97=
6229:  (59+69)/76x65/53=
6230:  (76¡Â42)¡Â89=
6231:  79+79¡Â75=
6232:  36x(61-55)=
6233:  (67+12)¡Â24/79=
6234:  90+74+86=
6235:  46¡Â(80x49)=
6236:  30x7-53=
6237:  32¡Â(17¡Â75)=
6238:  93/5x76¡Â38/1=
6239:  (42/58+17)x35=
6240:  29-(45¡Â83)=
6241:  33x(25¡Â85)=
6242:  62x19-45/65=
6243:  (46x59)+45=
6244:  60-43¡Â94/83=
6245:  17x(2/44+12)=
6246:  38¡Â(14x47)=
6247:  91-(22x60)/77=
6248:  59/33x(24/59x56)=
6249:  19/41+(76x43)=
6250:  61¡Â(67-64)/60=
6251:  57x15-81=
6252:  (78x11)+41/69=
6253:  (40+100)+71=
6254:  67+74-70=
6255:  (64/29¡Â62)+37/39=
6256:  86¡Â(53/71+21)=
6257:  (62+81)x12=
6258:  87-(37¡Â48)=
6259:  65-49x39/35=
6260:  (19+17)+12=
6261:  44+78+41=
6262:  87x56+79=
6263:  (79¡Â9)/56¡Â100/37=
6264:  (44¡Â92)+80=
6265:  (83/75x66)/53x73=
6266:  17+(65-6)/20=
6267:  2/90¡Â(59¡Â97)=
6268:  7x(85-72)=
6269:  83+70/91x28/66=
6270:  65+(80-45)/84=
6271:  92+81/3-79=
6272:  (30x51)¡Â73=
6273:  41¡Â(33x19)=
6274:  (28+14)-24=
6275:  13x92x75=
6276:  (65-24)+59=
6277:  96+(95¡Â80)=
6278:  49+90+5=
6279:  25¡Â44/73-31=
6280:  71-(60-24)/45=
6281:  (15-8)¡Â86=
6282:  68+(34/100+77)=
6283:  90+44¡Â23=
6284:  57/55x52+61=
6285:  55¡Â81+3=
6286:  (23/4x72)/31-50/22=
6287:  (55x35)/21+87=
6288:  67¡Â(18+41)=
6289:  (82¡Â16)x14=
6290:  35¡Â(33x30)/73=
6291:  43¡Â(31¡Â80)=
6292:  (38/99+52)+35=
6293:  (22x63)-80=
6294:  76-47/18+70=
6295:  80-16+2=
6296:  86/89x33/54¡Â18/18=
6297:  (95-48)-26=
6298:  71¡Â(75x86)=
6299:  (9+70)-59=
6300:  (28¡Â4)-21/11=
6301:  15+(17¡Â67)=
6302:  20¡Â63x31=
6303:  60x(84x46)=
6304:  44+99x79=
6305:  76x(96¡Â37)=
6306:  (61+81)x52=
6307:  58/41¡Â60¡Â6=
6308:  83+(84+73)=
6309:  (79/18x84)-4/45=
6310:  (17x47)-73=
6311:  61x26+30=
6312:  (16¡Â94)+87=
6313:  (23x75)x62=
6314:  58x(47¡Â92)/21=
6315:  (78x38)/13+90/66=
6316:  34/53¡Â100x86=
6317:  92+9-35=
6318:  67x72+30=
6319:  91¡Â1+12/89=
6320:  49x62-33=
6321:  100¡Â(16-6)=
6322:  (93/24+75)/92+41=
6323:  52+83-13=
6324:  (59+18)x30=
6325:  24¡Â77/94¡Â21=
6326:  (68x11)¡Â15=
6327:  (72+1)+61=
6328:  71x51x56=
6329:  27+28+6=
6330:  66x98+45=
6331:  36/90x35+44=
6332:  32/56+(4/85+21)=
6333:  74x(36/35+71)=
6334:  55x19x78=
6335:  (89¡Â33)¡Â58/1=
6336:  29+(49/47x42)=
6337:  69+(47+35)=
6338:  (51¡Â36)+14=
6339:  (35/38x98)/68x75=
6340:  23¡Â(31x73)=
6341:  (57x85)/67¡Â80=
6342:  (76-41)x33=
6343:  51/4x13¡Â31=
6344:  86+58-7=
6345:  94+57-33=
6346:  48x20x78/6=
6347:  85/95¡Â33¡Â23=
6348:  97¡Â(73-70)/10=
6349:  18+66-22=
6350:  (42x41)-68=
6351:  (17+50)-32/65=
6352:  20x(74x54)/53=
6353:  33¡Â(98¡Â61)/30=
6354:  (71/98x41)/21+4/91=
6355:  4x(82-61)=
6356:  21+84/43+5=
6357:  (47¡Â11)-87/53=
6358:  52+(83¡Â29)/20=
6359:  13+72+10=
6360:  (31x86)+48=
6361:  55+(78+69)/99=
6362:  (18x77)-55=
6363:  (75+48)+12=
6364:  11x6¡Â56=
6365:  5+28/16¡Â16=
6366:  (64-38)x92=
6367:  57-59x42/75=
6368:  2/64¡Â9x91=
6369:  (48/16+17)+99=
6370:  82/89¡Â(16x89)=
6371:  40/25x34+53=
6372:  22+71¡Â63=
6373:  (14/30x26)x77=
6374:  42¡Â(74/92+87)=
6375:  (36+73)¡Â93/50=
6376:  69¡Â(69+97)=
6377:  4+3¡Â87=
6378:  (19+75)x71=
6379:  (47x49)x21=
6380:  (48/16-1)x64=
6381:  96+(8+13)/80=
6382:  60¡Â39/37+33=
6383:  (67+24)x4/49=
6384:  38x(76¡Â74)=
6385:  14x(70x75)/20=
6386:  4-(25+24)/21=
6387:  (59/22x83)x94=
6388:  27+31x35=
6389:  (57¡Â84)+69/68=
6390:  (11+10)x76=
6391:  45/9x45+41/24=
6392:  (80/11¡Â90)/64+44=
6393:  26¡Â32x26=
6394:  74+83¡Â85=
6395:  5+(88x56)=
6396:  84/56-(20/56¡Â73)=
6397:  76x10/58x3/74=
6398:  (13x7)/7+31=
6399:  47/15¡Â98+3=
6400:  52/16x(83-58)=
6401:  (81-7)+89=
6402:  (98-37)x15=
6403:  43+74/79¡Â23=
6404:  37x(19-13)=
6405:  14x22¡Â30=
6406:  (1¡Â82)/68¡Â58=
6407:  99x(95+29)=
6408:  (82+88)-6=
6409:  19¡Â6+9=
6410:  62+(31/78x89)=
6411:  61¡Â82+32/96=
6412:  63-(71¡Â40)=
6413:  21x24x71=
6414:  (36¡Â89)x37=
6415:  98x(15+74)=
6416:  (68-67)/77x70=
6417:  37+(84/15x74)=
6418:  1¡Â(67¡Â17)=
6419:  48+26/97-34=
6420:  (90¡Â16)/13+84/86=
6421:  82¡Â(68x25)=
6422:  44+(86¡Â26)=
6423:  (44/40x58)x5=
6424:  67x100+75=
6425:  (98-13)¡Â83=
6426:  75/5+20-8=
6427:  24/47x(53+58)=
6428:  66x52-88=
6429:  56+(35x45)=
6430:  (18x72)-88/90=
6431:  85-19/32+19=
6432:  26+44/28¡Â68=
6433:  (14x76)x69=
6434:  35+45+53/31=
6435:  99/65+(100x11)/34=
6436:  1¡Â(25x22)=
6437:  (42x28)/93+60=
6438:  3x(100+34)=
6439:  59¡Â97+93=
6440:  100/100x(61/28¡Â60)=
6441:  (80¡Â82)x52=
6442:  29x20x49=
6443:  96-(92+50)/21=
6444:  (50+1)-2=
6445:  78-70-31/24=
6446:  (82¡Â5)¡Â56=
6447:  (35¡Â66)/79+99/3=
6448:  42-(2x3)/55=
6449:  94¡Â88/25+98=
6450:  71¡Â5¡Â93=
6451:  71/51+40-29=
6452:  32x22-40=
6453:  (4/47¡Â47)x46/14=
6454:  53+73+42/70=
6455:  89x(95/45¡Â86)=
6456:  25/55x94+26/89=
6457:  93+(8x77)=
6458:  79/74+44¡Â2=
6459:  74x83/67¡Â86=
6460:  68-89/94+82=
6461:  93/20x60+99=
6462:  23¡Â36¡Â69=
6463:  39x(24x86)=
6464:  10/67+31-13=
6465:  5¡Â59x57=
6466:  28x62+36=
6467:  (61x51)¡Â4=
6468:  (66/86¡Â68)x55=
6469:  40+64x87=
6470:  (86-13)¡Â100=
6471:  43+(38¡Â5)=
6472:  (45x15)x37=
6473:  (44+21)+6=
6474:  14+(56x67)=
6475:  52x(81-59)=
6476:  86/21-49¡Â42=
6477:  (52/20x72)¡Â18=
6478:  66x(97-1)=
6479:  (87x13)-21=
6480:  92¡Â31+40=
6481:  57-(54+25)/61=
6482:  32+90x8/5=
6483:  63/9+74+52=
6484:  74-(21x78)/59=
6485:  (9¡Â82)/35¡Â79/94=
6486:  (27+61)/49x77=
6487:  (83/38+67)+3=
6488:  12x44+2=
6489:  (37¡Â25)¡Â90/84=
6490:  92/96x53x6/75=
6491:  77¡Â67x84=
6492:  (99+71)-70=
6493:  9¡Â(59+93)/100=
6494:  48x33x33=
6495:  26+(6-2)=
6496:  (99x59)/54x77/23=
6497:  (15+63)x41=
6498:  47x38¡Â98=
6499:  72+59-91=
6500:  6+83¡Â11=
6501:  (72x61)/68¡Â95=
6502:  39x19/40+90=
6503:  (32¡Â57)¡Â20=
6504:  (69-68)¡Â86=
6505:  (77¡Â76)x86=
6506:  93¡Â41/78x11=
6507:  (72+22)-45=
6508:  (75x80)x89/17=
6509:  (60¡Â29)¡Â30=
6510:  89x(13¡Â100)/97=
6511:  (1/39+86)-51=
6512:  21/2¡Â41¡Â52=
6513:  99-17/78+93=
6514:  75¡Â54x34=
6515:  19¡Â(67¡Â80)=
6516:  68/23x97¡Â11=
6517:  94¡Â75+19=
6518:  76+(23x26)=
6519:  54+28¡Â61=
6520:  (60+67)¡Â36=
6521:  20x34+56=
6522:  55¡Â(43-2)/54=
6523:  (68+56)/7x35/40=
6524:  57¡Â(45-16)=
6525:  24/51+8+49=
6526:  44x61+77=
6527:  35-34/47¡Â75=
6528:  (39¡Â45)¡Â89=
6529:  (16¡Â53)+91=
6530:  50¡Â73/83-22/24=
6531:  60x87-5=
6532:  (77-53)x82/64=
6533:  (7¡Â94)+45=
6534:  26+(19¡Â33)=
6535:  69/96¡Â65+72=
6536:  69/16¡Â(11x32)=
6537:  66+36/49+52=
6538:  77+(90/67+13)/91=
6539:  23¡Â29¡Â86=
6540:  (80+17)¡Â89=
6541:  (88/57x82)¡Â69=
6542:  43+(62x42)=
6543:  (22+23)¡Â64=
6544:  8+(32+73)/84=
6545:  90/91¡Â(16/26x3)=
6546:  91¡Â(81/86¡Â56)=
6547:  93+(4¡Â9)=
6548:  27¡Â90/51¡Â50=
6549:  (57/5x35)¡Â70/79=
6550:  66/20¡Â(3/2¡Â80)=
6551:  (15x59)¡Â72=
6552:  62/80¡Â(84¡Â46)/44=
6553:  (85+89)+12=
6554:  72/70+(97-93)=
6555:  21-49¡Â36=
6556:  (26x14)+65=
6557:  61-93¡Â11=
6558:  90-62-25=
6559:  (40/48x50)x27=
6560:  67¡Â(64¡Â52)=
6561:  41-(9/69+5)=
6562:  (79+9)-13=
6563:  (80-34)+34=
6564:  75/85+(35-2)=
6565:  (63¡Â75)¡Â53=
6566:  42x55x93/1=
6567:  83/98¡Â(86x81)/22=
6568:  87x72/82¡Â66=
6569:  59x(47+87)/41=
6570:  94+(13x54)=
6571:  (62¡Â93)¡Â71=
6572:  (54/31x9)x18=
6573:  (20x65)+76=
6574:  79/33¡Â13+19=
6575:  92+69-27=
6576:  (35+20)x36=
6577:  41/74+(77x90)=
6578:  (67+52)-50=
6579:  (82/84+51)x70=
6580:  (57+96)/66-4/24=
6581:  (3¡Â88)/45+14=
6582:  98¡Â(25+1)=
6583:  (48+94)x63=
6584:  (97x20)¡Â56/81=
6585:  23¡Â80¡Â5/8=
6586:  91/52x58+49=
6587:  63¡Â(31¡Â93)=
6588:  66x(34-19)=
6589:  (42¡Â61)¡Â89=
6590:  (16¡Â35)¡Â57=
6591:  89+(34x73)=
6592:  74¡Â(30¡Â62)=
6593:  (44-22)¡Â46=
6594:  55+92x38/19=
6595:  3-65/60+97=
6596:  6-(95¡Â83)=
6597:  87+41¡Â20=
6598:  (82x77)+27=
6599:  14x83¡Â6=
6600:  (23¡Â6)+27=
6601:  73/50x(64x62)/20=
6602:  15/57x(92¡Â65)=
6603:  59x41¡Â20=
6604:  (22+82)¡Â70=
6605:  44¡Â(65/57x76)=
6606:  60-30¡Â55=
6607:  (68/9+8)x11=
6608:  93/64-29¡Â44=
6609:  25¡Â(68-13)=
6610:  37/70+4+14=
6611:  28/34x52¡Â73/21=
6612:  96-(24¡Â78)=
6613:  (40/11+52)/58+53=
6614:  51/51¡Â(18/90x25)=
6615:  16x(32x41)=
6616:  34x45¡Â86=
6617:  (36/8+1)x99=
6618:  68+(47-2)=
6619:  (1/56+26)x55=
6620:  (75x36)/26x28=
6621:  2/68¡Â(97¡Â3)=
6622:  (98+34)¡Â71=
6623:  5¡Â9¡Â41=
6624:  59¡Â(1/41¡Â84)=
